Id,Source,Sink,Label,Jacard_similarity,Reciprocated,Same_Follows,Same_Followers,Following_followers,Followers_following
7914,3213322,3836869,True,0.017241379310344827,0,0,2,2,0
17431,3982412,2544754,False,0.006006006006006006,0,2,7,2,4
10265,651334,2912772,False,0.0,0,0,0,0,0
14544,1141037,4253092,False,0.0,0,0,0,0,0
11095,64365,1181723,False,0.0,0,0,0,0,0
19617,1690852,4732969,False,0.0010429703796412183,0,5,1,1,1
2689,2376049,3296285,True,0.005175983436853002,0,5,1,7,0
19681,4570287,1852397,False,0.008501594048884165,0,7,2,1,3
5750,172192,2876400,True,0.0,0,0,0,0,0
19072,4700777,3228315,False,0.00021222410865874363,0,0,0,1,0
12899,4471247,4006600,False,0.004694835680751174,0,0,2,3,0
11004,1418738,702030,False,0.0009633911368015414,0,1,0,0,0
10150,2761196,4494976,False,0.001544998068752414,0,0,3,4,0
14460,1739201,4328483,False,0.0,0,0,0,0,0
16174,2897204,560822,False,0.0015384615384615385,0,1,0,0,0
2979,1117878,2877576,True,0.024096385542168676,0,0,3,4,0
6377,2508516,3976164,True,0.06601941747572816,0,34,10,30,3
10134,2861284,1609240,False,0.0007423904974016332,0,0,2,3,0
12551,2939685,1062387,False,0.0,0,0,0,0,0
18238,1799556,2081111,False,0.004119464469618949,0,0,3,4,0
11885,2813378,115510,False,0.0016638935108153079,0,0,1,0,0
8560,245607,184485,True,0.03333333333333333,0,0,2,3,0
9401,1097603,2606177,True,0.03132530120481928,0,0,24,25,0
16888,3086570,4232511,False,0.03058823529411765,0,0,11,5,0
14399,371635,1428479,False,0.0,0,0,0,0,0
2207,1699324,1874569,True,0.004218830389298577,0,0,112,123,0
4463,3770253,2860635,True,0.013455328310010764,1,25,9,16,9
19541,2250898,1433441,False,7.357891522605282e-06,0,0,2,1,0
18698,1437100,4576617,False,0.0,0,0,0,0,0
8273,2747097,2753811,True,0.0,0,0,0,0,0
19636,1168737,2977568,False,0.0,0,0,0,0,0
8746,4450778,4751054,True,0.004454342984409799,0,0,2,1,0
15413,3153582,87372,False,0.0,0,0,0,0,0
6531,471249,727972,True,0.007556675062972292,0,0,15,12,0
4278,875622,4184026,True,0.0,0,0,0,0,0
17659,4073313,2701313,False,0.0,0,0,0,0,0
9437,4094697,279027,True,0.007267441860465116,0,0,10,10,0
16202,3759171,4239069,False,0.0,0,0,0,0,0
19640,2126605,3278359,False,0.0,0,0,0,0,0
19729,4147075,784910,False,0.014397905759162303,0,11,5,12,0
15180,2972477,965335,False,0.0,0,0,0,0,0
8224,510087,2311123,True,0.0,0,0,0,0,0
11823,142496,2444521,False,0.0,0,0,0,0,0
14742,1235784,477601,False,0.0035252643948296123,0,0,3,3,0
6583,4377596,2062039,True,0.005128205128205128,0,0,10,9,0
7580,1774648,412516,True,0.0,0,0,0,0,0
18839,729043,3456701,False,0.0,0,0,0,0,0
17116,4020158,48438,False,0.0,0,0,0,0,0
12500,1213594,3253432,False,0.0,0,0,0,0,0
9095,4046458,3388216,True,0.031818181818181815,0,7,14,26,2
8843,3236322,2410092,True,0.007980535279805353,0,0,80,79,0
19997,2112992,1258662,False,0.0,0,0,0,0,0
7434,1272406,1294990,True,0.0006261740763932373,0,0,1,0,0
8106,638806,3544260,True,0.1223021582733813,1,15,3,6,3
17713,2739141,4512816,False,0.0016420361247947454,0,0,1,0,0
2412,1916114,3458273,True,0.009140767824497258,0,0,5,3,0
6770,1246989,564751,True,0.0,0,0,0,0,0
19453,251498,1971670,False,0.0,0,0,0,0,0
13620,3320193,4758702,False,0.0,0,0,0,0,0
7240,4070162,4605806,True,0.023529411764705882,0,0,11,7,0
3711,4564724,3908671,True,0.0,0,0,0,0,0
18246,126909,4599401,False,0.0,0,0,0,0,0
2251,4193374,4438014,True,0.005747126436781609,0,0,1,1,0
6070,946449,3280476,True,0.0,0,0,0,0,0
7998,37148,1940114,True,0.006896551724137931,0,0,1,1,0
10956,1447755,4202686,False,0.0,0,0,0,0,0
13859,4444116,2830783,False,0.004464285714285714,0,0,1,1,0
4939,105977,1316127,True,0.0,0,0,0,0,0
19702,3074846,823762,False,0.0015789473684210526,0,0,1,3,0
9328,1367326,14804,True,0.0,0,0,0,0,0
9568,68706,3570223,True,0.0047562425683709865,0,0,12,7,0
8158,216300,93538,True,0.0,0,0,0,0,0
11047,1958972,1854958,False,0.0,0,0,0,0,0
17624,1915031,4295251,False,0.015570934256055362,0,0,8,9,0
10561,1367646,3018920,False,0.0,0,0,0,0,0
15518,1996698,1833844,False,0.003816793893129771,0,0,0,1,0
13303,4373891,894694,False,0.0019455252918287938,0,0,2,1,0
1083,3405918,2293169,True,0.02142857142857143,0,0,3,1,0
12096,1998202,2873919,False,0.0006129955046996322,0,0,3,2,0
10264,1276931,425001,False,0.0,0,0,0,0,0
11856,2881285,4683919,False,0.0,0,0,0,0,0
16017,1285894,2237767,False,0.036057692307692304,0,0,11,12,0
9253,3360177,764104,True,0.017573221757322177,1,17,29,13,9
5920,4554711,3695342,True,0.00130718954248366,0,0,1,1,0
7748,3355611,254492,True,0.06976744186046512,0,0,9,5,0
8107,3909405,4478844,True,0.007099861089674332,0,44,6,8,7
3877,109163,1886991,True,0.06,0,0,1,2,0
11890,3402297,155021,False,0.0,0,0,0,0,0
14710,4239899,2287536,False,0.0025380710659898475,0,1,3,9,0
12342,3589315,2359631,False,0.0004420866489832007,0,1,2,2,0
1052,4586451,4616393,True,0.0054249547920434,0,0,12,8,0
837,4380809,3358919,True,0.014285714285714285,0,0,0,2,0
14107,487572,1527845,False,0.0,0,0,0,0,0
7923,4622298,67469,True,0.0,0,0,0,0,0
10852,1972341,1089937,False,0.0027247956403269754,0,0,4,4,0
7589,2283170,1961825,True,0.07906976744186046,1,29,52,27,12
11953,3133502,2053308,False,0.0007479431563201197,0,2,0,0,0
13603,2437823,3377747,False,0.0032102728731942215,0,0,2,0,0
7849,615061,4374013,True,0.00992063492063492,0,0,5,3,0
11012,2525375,3085689,False,0.0,0,0,0,0,0
6902,1160949,3053227,True,0.018962075848303395,0,15,19,15,8
12585,2093304,1129481,False,0.004016064257028112,0,0,1,0,0
19451,1167211,4020896,False,0.006359300476947536,0,1,0,0,4
18442,343513,3322276,False,0.0024449877750611247,0,0,1,0,0
17910,3056912,1566020,False,0.0,0,0,0,0,0
17934,3923796,3296285,False,0.0,0,0,2,0,0
16455,977264,594263,False,0.006666666666666667,0,0,1,1,0
5418,2179091,4032054,True,0.0,0,0,0,0,0
4674,721572,1519944,True,0.0,0,0,0,0,0
5563,1632938,2853093,True,0.011861313868613138,0,13,6,8,6
7517,272134,2975281,True,0.015151515151515152,0,0,5,5,0
18810,640940,3906255,False,0.0,0,0,0,0,0
18198,343716,1322906,False,0.0,0,0,1,1,0
6018,3476921,13745,True,0.0,0,0,0,0,0
18854,602339,1920629,False,0.0,0,0,0,0,0
8367,197691,822077,True,0.0,0,0,0,0,0
1806,63734,3727839,True,0.0011204481792717086,0,0,4,4,0
6730,176639,3472025,True,0.006416584402764067,0,26,4,12,2
14942,3303132,4744806,False,8.462384700008462e-05,0,0,3,3,0
841,4632900,1321692,True,0.021021021021021023,0,0,18,4,0
14665,930861,855703,False,0.001321003963011889,0,0,1,1,0
17982,4811038,1871865,False,0.0,0,0,0,0,0
16796,4200178,3273173,False,0.0,0,0,0,0,0
19655,960181,3037991,False,0.0,0,0,0,0,0
11196,458248,4124229,False,0.0009380863039399625,0,0,2,2,0
16393,1167588,3825102,False,0.0,0,0,0,0,0
8630,641097,1696144,True,0.0,0,0,0,0,0
15212,3181561,324401,False,0.00411522633744856,0,1,2,3,0
7222,3175677,2776618,True,0.012552301255230125,0,0,3,4,0
3780,3781059,4024736,True,0.00404040404040404,0,4,1,1,0
11650,1262238,4151050,False,0.0,0,0,0,0,0
16075,1267522,2043897,False,0.0,0,0,0,0,0
15800,3119144,1025723,False,0.0,0,0,0,0,0
15151,503635,4692665,False,0.01837270341207349,0,0,7,1,0
12746,927070,244748,False,0.00392156862745098,0,1,33,1,0
8002,2990704,804272,True,0.0,0,0,0,0,0
15240,3004806,487639,False,0.010978956999085087,0,9,58,8,5
16797,4752378,2293174,False,0.0,0,0,0,0,0
8672,2143063,2338309,True,0.009852216748768473,0,0,0,2,0
14416,4460103,1394144,False,0.0,0,0,0,0,0
13627,2566555,2906312,False,0.0,0,0,0,0,0
4766,2726761,305449,True,0.04299065420560748,0,0,22,20,0
14192,2144033,4269257,False,0.0,0,0,0,0,0
3682,1622975,4737639,True,0.005555555555555556,0,0,0,1,0
1369,3998824,4641930,True,0.034229828850855744,0,0,12,12,0
7885,4138348,2047064,True,0.0,0,0,0,0,0
12811,3804340,4105824,False,0.0,0,0,0,0,0
5900,1666031,179945,True,0.027210884353741496,0,0,2,3,0
15183,3535895,1571542,False,0.002028397565922921,0,0,0,1,0
8613,4144552,4236250,True,0.014652014652014652,0,0,4,3,0
7543,4180588,2272405,True,0.021568627450980392,0,6,23,25,8
11130,3044382,3539910,False,0.007220216606498195,0,2,0,0,0
17649,1284969,3132244,False,0.0,0,0,0,0,0
19797,140773,3407644,False,0.0,0,0,0,0,0
2726,2670017,2920509,True,0.00997340425531915,0,0,27,26,0
10195,1429988,3915116,False,0.0,0,0,0,0,0
3996,3525030,2470386,True,0.00234192037470726,0,0,1,1,0
16369,862308,4287721,False,5.7544021176199794e-05,0,0,1,1,0
2929,4168231,4327572,True,0.012626262626262626,0,5,5,17,1
16995,2696976,3634165,False,0.0,0,0,0,0,0
14709,420410,2926500,False,0.0,0,0,1,3,0
10059,3935889,1752282,False,0.0,0,0,0,0,0
18943,245607,2493116,False,0.0,0,0,0,0,0
2854,3567897,1611140,True,0.0,0,0,0,0,0
9559,3786712,904104,True,0.020026702269692925,0,0,13,13,0
12023,201161,3171807,False,0.0,0,0,0,0,0
11581,4237954,2094234,False,0.0,0,0,0,0,0
7833,3905435,3271252,True,0.11864406779661017,0,0,14,8,0
5411,3862160,1511168,True,0.0,0,0,2,2,0
16840,4003151,2350264,False,0.002931769722814499,0,10,3,2,3
14963,3696903,386642,False,0.005973715651135006,0,0,4,5,0
1714,1663373,4668969,True,0.040515653775322284,0,0,22,22,0
18665,4700329,4187899,False,0.0,0,0,1,1,0
12354,4094780,515910,False,0.0,0,0,0,0,0
454,2800781,2787627,True,0.00558659217877095,0,0,1,0,0
8826,1896270,2529804,True,0.004347826086956522,0,0,2,2,0
14908,970080,2870421,False,0.0,0,0,0,0,0
11536,4076988,418892,False,0.005369127516778523,0,1,73,0,4
18918,2126374,933143,False,0.002178649237472767,0,0,1,0,0
17582,2844962,4561995,False,0.017142857142857144,0,8,12,5,2
4744,2578793,2285095,True,0.0007163323782234957,0,0,1,1,0
15816,2087578,99601,False,0.0,0,0,0,0,0
7558,2911433,1090783,True,0.006944444444444444,0,0,1,1,0
6627,4171601,2806667,True,0.005508630187293426,0,12,6,1,3
8739,2139167,3487024,True,7.93751587503175e-05,0,5,0,2,0
7666,137850,533242,True,0.0,0,0,0,0,0
17378,2883860,3208260,False,0.0,0,0,0,0,0
6610,3445077,363676,True,0.0004462293618920125,0,0,1,1,0
7769,4384646,4018644,True,0.0022497187851518562,1,2,1,1,1
1307,4350093,3978514,True,0.03488372093023256,0,0,6,8,0
9086,849215,3959463,True,0.0038461538461538464,0,0,0,2,0
1580,3304692,2417888,True,0.018115942028985508,0,0,5,1,0
2676,1608469,3375825,True,0.0051236355535754065,0,0,22,23,0
5763,2544862,89940,True,0.03529411764705882,0,0,3,3,0
3644,978324,2966826,True,0.02727272727272727,1,20,8,12,10
7331,199243,47733,True,0.056179775280898875,0,0,18,12,0
14143,1828278,4311782,False,0.0035746201966041107,0,0,4,4,0
19906,821120,1351643,False,0.0,0,0,0,0,0
2055,3959678,1461184,True,0.0033482142857142855,0,6,11,6,2
18751,3502972,4414492,False,0.0,0,0,0,0,0
14881,3220460,367588,False,0.0,0,0,0,0,0
19937,540215,2702502,False,0.031502112946600075,0,75,45,36,32
14835,4750862,1150692,False,0.0,0,0,0,0,0
15214,4254453,2969511,False,0.0007281077599484724,0,0,35,0,26
15888,1082308,1400212,False,0.0,0,0,0,0,0
3716,1997835,1405339,True,0.0,0,0,0,0,0
19183,1192269,2421762,False,0.0,0,0,0,0,0
7368,4740829,588109,True,0.0,0,0,0,0,0
16196,1583910,1565517,False,0.004132231404958678,0,1,1,2,0
14674,1459453,3867017,False,0.0,0,0,0,0,0
5688,1665434,923181,True,0.007125890736342043,0,0,2,3,0
6052,3416853,2200421,True,0.015355086372360844,0,8,0,5,0
8017,32418,2332090,True,0.2288135593220339,1,24,5,7,9
5511,4305011,3811775,True,0.008670520231213872,0,0,3,3,0
1929,4585767,1293246,True,0.0,0,0,0,0,0
15562,1984683,3613278,False,0.00234192037470726,0,0,6,2,0
19830,1127321,2296756,False,0.0,0,0,0,0,0
12039,4310710,60658,False,0.020491803278688523,0,0,5,2,0
10615,264293,3295873,False,0.0,0,0,0,0,0
1446,2161588,2827740,True,0.020948860135551448,0,0,61,61,0
5604,4671927,932169,True,0.0,0,0,0,0,0
4929,1813608,2827495,True,0.0180349932705249,1,67,21,22,18
4387,3056597,796894,True,0.03389830508474576,0,0,2,2,0
9249,829643,3342766,True,0.0,0,0,0,0,0
12732,4461572,2529192,False,0.025835866261398176,0,0,17,1,0
8046,2402800,3266869,True,0.004464285714285714,0,1,0,2,0
14672,2479311,2595480,False,0.0,0,0,0,0,0
15757,1898735,3392129,False,0.002244668911335578,0,0,2,2,0
10927,4373477,1026185,False,0.0,0,0,0,0,0
8430,132844,2722144,True,0.002531645569620253,0,0,5,4,0
9590,4674719,1523040,True,0.016156462585034014,1,19,11,10,7
15615,2312221,1677261,False,0.0,0,0,0,0,0
7058,1629964,3107755,True,0.03363914373088685,0,0,11,5,0
6781,3492510,3408149,True,0.0,0,0,0,0,0
16463,1113383,4817033,False,0.0,0,0,0,0,0
1987,3709116,1320775,True,0.0,0,0,0,0,0
12685,2171358,4396631,False,0.0,0,0,0,0,0
2637,411220,1472708,True,0.024390243902439025,1,2,12,1,4
14305,1069476,1659453,False,0.007042253521126761,0,0,1,1,0
14956,4122286,2285833,False,0.0,0,0,0,0,0
15269,691885,4572700,False,0.003278688524590164,0,0,1,3,0
18172,3763685,3536565,False,0.0,0,0,0,0,0
8213,3189954,2437946,True,0.06532663316582915,1,25,7,4,6
15726,4429728,1013076,False,0.0,0,0,0,0,0
506,1587333,3836078,True,0.01606425702811245,0,0,0,8,0
18741,1514429,1294709,False,0.0,0,0,0,0,0
8514,3535432,4445498,True,0.0,0,0,0,0,0
2021,3969076,4267248,True,0.06451612903225806,0,0,4,2,0
2737,2480532,2269375,True,0.017569546120058566,0,0,21,19,0
14523,3339466,1268022,False,0.0,0,0,0,0,0
14182,3821960,3969139,False,0.003067484662576687,0,0,1,0,0
10194,1557386,1877245,False,0.0,0,0,0,0,0
7377,2171358,1405204,True,0.0,0,0,0,0,0
19532,507534,3745971,False,0.0,0,0,0,0,0
17731,1533032,982109,False,0.0,0,0,0,0,0
10493,2958651,1291585,False,0.0,0,0,1,0,0
8618,49384,4328778,True,0.0,0,0,0,0,0
19932,3213317,3518674,False,0.0,0,0,0,0,0
9984,33673,708250,True,0.0072681308263548745,0,0,88,80,0
12357,2323019,693783,False,0.0,0,0,0,0,0
5707,2250383,4411043,True,0.05172413793103448,1,1,7,2,6
17651,2619994,1987193,False,0.0013689253935660506,0,2,1,1,1
8647,2380033,1200316,True,0.0016909744240118367,0,0,8,8,0
12012,2882296,2507653,False,0.0049813200498132005,0,0,4,0,4
15827,762479,2211003,False,0.0,0,0,0,0,0
1079,2976351,1294399,True,0.059113300492610835,0,0,7,11,0
13975,3532343,3508309,False,0.0,0,0,0,0,0
593,669237,979255,True,0.018914473684210526,0,22,62,39,9
12596,3004450,610872,False,0.004873294346978557,0,0,4,4,0
12543,1583674,4400515,False,0.0007220216606498195,0,0,0,1,0
12698,3430190,284496,False,0.0,0,0,0,0,0
11169,596786,4380434,False,0.0,0,0,0,0,0
12382,2742865,1379494,False,0.0,0,0,0,0,0
1284,4407252,2644807,True,0.01910828025477707,1,5,18,5,8
14407,3746725,1280599,False,0.0,0,0,0,0,0
1833,1803034,932840,True,0.0,0,0,0,0,0
15020,862645,368573,False,0.0,0,0,0,0,0
568,2333306,3657101,True,0.04537315862293481,1,1111,90,91,98
5532,3429199,4791862,True,0.03488372093023256,0,0,3,3,0
18403,1189012,3728605,False,0.0,0,0,0,0,0
10893,2988906,1584078,False,0.0,0,0,0,0,0
1051,4492773,4164470,True,7.496251874062968e-05,0,0,1,1,0
12414,1692649,1036210,False,0.0,0,0,0,0,0
15721,4631296,3385133,False,0.0,0,0,0,0,0
6924,1920627,2931480,True,0.008146639511201629,0,0,6,5,0
8603,944870,3587125,True,0.006756756756756757,0,0,8,8,0
9339,3174668,518101,True,0.00032056419297964416,0,0,2,2,0
237,4497453,4155282,True,0.002145922746781116,0,0,2,2,0
19923,748601,1599472,False,0.0,0,0,0,0,0
12037,4261228,4445347,False,0.0023847376788553257,0,3,7,2,2
8893,3659110,950782,True,0.007518796992481203,0,0,1,2,0
18609,3896720,2544200,False,0.0,0,0,0,0,0
10395,2021460,2362246,False,0.0015220700152207,0,0,1,0,0
13083,1780320,3418202,False,0.005813953488372093,0,1,1,1,1
3804,445422,1703546,True,0.002082150293393905,0,0,11,5,0
5217,3198236,4675896,True,0.0,0,0,0,0,0
13642,3349062,85658,False,0.0,0,0,0,0,0
3539,1651539,1895033,True,0.008064516129032258,0,0,2,2,0
7911,4811188,1465177,True,0.04040404040404041,0,0,4,4,0
19862,3713457,2810014,False,0.0,0,0,0,0,0
2606,2605192,917954,True,0.0,0,0,0,0,0
5433,3514152,3341805,True,0.002583979328165375,0,0,1,0,0
7859,3080022,3813619,True,0.0,0,0,0,0,0
3130,2963281,692924,True,0.0,0,0,0,0,0
1791,4112224,3766443,True,0.0004967709885742673,0,0,0,1,0
1013,4330086,1730504,True,0.023809523809523808,0,9,6,14,3
11686,1810750,709848,False,0.0016700686583781777,0,9,5,5,5
17210,1670023,1939968,False,0.0010030090270812437,0,1,0,0,0
9680,2380033,2170469,True,0.001905165114309907,0,0,8,9,0
5538,2125241,4817060,True,0.011504424778761062,0,0,8,13,0
9995,3541658,651056,True,0.07758620689655173,1,54,116,44,65
3748,1306976,1027216,True,0.0,0,0,0,2,0
8734,2184704,1079097,True,0.009433962264150943,0,0,3,2,0
6710,1195759,3915924,True,0.01092896174863388,0,0,2,1,0
11987,3491759,823183,False,0.0,0,0,0,0,0
12975,4334103,2577336,False,0.0,0,0,0,0,0
5985,2163840,2389556,True,0.011811023622047244,0,3,1,4,0
5325,2180567,2375499,True,0.0,0,0,0,0,0
1556,2746308,3850393,True,0.005611672278338945,0,0,10,7,0
13751,1522644,4156265,False,0.0,0,0,0,0,0
16650,3126541,3726197,False,1.621060822202049e-05,0,0,1,1,0
15102,721572,3744241,False,0.0,0,0,0,0,0
7800,1675308,2807553,True,0.01,0,0,7,7,0
1629,3013323,227388,True,0.0006730984967466906,0,0,2,3,0
15313,3643820,3333639,False,0.0,0,0,0,0,0
19016,281258,4793800,False,0.0,0,0,0,0,0
19576,3033496,371910,False,0.0,0,0,0,0,0
5474,464419,663572,True,0.051515151515151514,0,0,31,30,0
17494,592541,1569016,False,0.0,0,0,0,0,0
3238,3751498,1694892,True,0.027777777777777776,0,0,10,8,0
11444,3056597,3490805,False,0.002156721782890007,0,0,3,3,0
5675,4761165,2653113,True,0.0,0,0,0,0,0
19695,4042870,2936808,False,0.0,0,0,0,0,0
17566,2438505,4306981,False,0.0,0,0,0,0,0
8108,1745405,3330380,True,0.03664302600472813,1,31,24,27,24
14773,762365,2452371,False,0.00036461151231445977,0,27,5,7,5
10371,3429950,2809934,False,0.011588899054589813,0,0,38,37,0
11766,3785405,1904707,False,0.0,0,0,0,0,0
13364,3891865,1160722,False,0.0,0,0,0,0,0
10741,121794,3563792,False,0.0,0,0,0,0,0
17174,3976164,1916617,False,0.0,0,0,0,0,0
17078,4473002,474734,False,0.0,0,0,0,0,0
1444,71051,3262378,True,0.0,0,0,0,0,0
18402,2123970,3762843,False,0.0,0,0,0,0,0
18063,4657417,3258494,False,0.0,0,0,0,0,0
5348,3575768,593309,True,0.0006688963210702341,0,0,1,0,0
9981,2493252,1385768,True,0.0,1,0,3,0,0
4098,2369031,3078108,True,0.012193112539133301,1,47,34,10,52
6246,4755729,4219994,True,0.039473684210526314,1,3,4,4,1
8219,1471848,3808944,True,0.003105590062111801,0,0,0,1,0
12801,411220,1054633,False,0.0,0,0,6,1,0
17416,240897,2684870,False,0.002044989775051125,0,1,3,2,1
16058,4126405,2481326,False,0.0009615384615384616,0,0,1,1,0
6208,673892,1546331,True,0.037037037037037035,1,4,25,4,25
7347,3892983,1760053,True,0.0,0,0,0,0,0
17433,2573156,400949,False,0.0,0,0,0,0,0
8773,2871053,919006,True,0.0,0,0,0,0,0
19002,759561,1708769,False,0.0,0,0,0,0,0
8366,1997787,2766242,True,0.023210070810385522,0,0,36,56,0
6197,4199249,567651,True,0.021681997371879105,0,0,32,32,0
7123,3583432,3935869,True,0.016666666666666666,0,0,0,3,0
11829,2380559,1055258,False,0.0,0,0,0,0,0
5046,2769515,2503445,True,0.01296456352636128,0,0,13,10,0
7931,4453932,151075,True,0.0,0,0,0,0,0
7334,3319125,4181529,True,0.23140495867768596,0,28,4,28,4
11898,1053208,98035,False,0.00012682308180088776,0,0,1,1,0
11486,4274057,328673,False,0.0,0,0,0,0,0
3792,1518506,4608135,True,0.010755287009063445,1,86,5,3,6
12060,4281050,3675085,False,0.0,0,0,0,0,0
5762,218846,1954060,True,0.018726591760299626,0,0,2,3,0
1176,4788000,359159,True,0.02631578947368421,0,0,1,0,0
14155,3398817,572036,False,0.0,0,0,0,0,0
19256,3383285,3475909,False,0.0,0,0,0,0,0
8362,3573499,4814329,True,0.0,0,0,0,0,0
13328,2529561,470847,False,0.0,0,0,0,0,0
3755,2930692,4539506,True,0.0,0,0,0,0,0
3244,3348199,2678020,True,0.013043478260869565,0,0,6,5,0
5148,1137445,2793716,True,0.0,0,0,0,0,0
10986,324651,932451,False,0.0,0,0,17,0,0
10909,4077107,3314586,False,0.0,0,0,0,0,0
13330,722300,1011158,False,0.0,0,0,0,0,0
8290,4140426,4369711,True,0.02527075812274368,1,4,35,2,13
11107,2183413,956805,False,0.03571428571428571,0,0,14,7,0
6344,3972476,3516849,True,0.0005924170616113745,0,0,1,1,0
4476,3551033,2926541,True,0.002579694121982679,0,14,7,10,4
18443,3047052,2551487,False,0.0,0,0,0,0,0
7952,3945248,3998036,True,0.1,0,0,6,2,0
2985,1901510,409652,True,0.0,0,0,0,0,0
3958,4498395,2357431,True,0.02197802197802198,0,0,2,1,0
3078,3384077,1997719,True,0.023255813953488372,0,0,3,4,0
6654,4429730,3305455,True,0.05434782608695652,0,9,21,22,7
7683,4631399,1029926,True,0.0,0,0,0,0,0
747,636781,2932339,True,0.004,1,0,1,0,1
4091,4220067,1802489,True,0.002173604876435288,1,38,32,26,31
17546,1571137,3011799,False,0.0,0,0,0,0,0
4532,960468,3434966,True,0.013812154696132596,0,0,4,3,0
11881,448149,2985906,False,0.0,0,0,0,0,0
4277,2484287,4761616,True,0.003787878787878788,0,0,1,2,0
16405,3094946,1292086,False,0.0,0,0,0,0,0
3924,3940664,3285368,True,0.03816793893129771,1,3,16,1,18
8359,2231112,516792,True,0.013377926421404682,0,20,17,28,4
13798,2701313,204118,False,0.0,0,0,0,0,0
13052,751564,2065507,False,0.0,0,0,0,0,0
13307,4359566,3376555,False,0.0001691761123329386,0,2,1,2,1
15803,2661457,1733054,False,0.0,0,0,0,0,0
17198,3348199,1089497,False,0.0,0,0,0,0,0
11782,1419973,879662,False,0.0,0,0,0,0,0
13493,1432073,2668874,False,0.0,0,0,0,0,0
9404,253430,2600932,True,0.013902439024390244,0,0,54,53,0
13724,3081366,301221,False,0.0019120458891013384,0,2,0,1,0
10237,439638,4080836,False,0.017857142857142856,0,0,3,0,0
13094,4242752,2792069,False,0.0,0,0,0,0,0
5030,2969511,3485270,True,0.00042356130343931776,0,0,15,10,0
13280,1181282,1186972,False,0.0054010261949770455,0,20,2,15,1
13932,4571202,4107842,False,0.00025568908207619537,0,0,1,0,0
18753,1981986,2235006,False,0.0,0,0,0,0,0
17857,2266717,3327492,False,0.0,0,0,0,0,0
12529,1451797,2412764,False,0.0,0,0,0,0,0
19727,2277120,1961369,False,0.0,0,0,0,0,0
9516,3230797,889772,True,0.005417384880571288,1,72,33,17,35
4324,2929506,606947,True,0.011406844106463879,0,0,3,3,0
14104,3872353,1886083,False,0.0,0,0,0,0,0
14809,3785790,1789398,False,0.0,0,0,0,0,0
6509,3406829,1313746,True,0.0011737089201877935,0,0,1,1,0
1376,1993854,1114588,True,0.0,0,0,0,0,0
3917,1710577,2569916,True,0.0,0,0,0,0,0
2418,1612255,2891215,True,0.0625,0,0,4,1,0
7532,3498929,2393998,True,0.003257328990228013,0,0,0,1,0
18118,725444,2233335,False,0.0009813542688910696,0,0,1,2,0
18860,3418832,20265,False,0.0,0,0,0,0,0
17422,2176440,4214319,False,0.001941747572815534,0,0,1,1,0
11712,3693103,451911,False,0.002688172043010753,0,1,1,1,1
19302,1774406,264067,False,0.0,0,0,0,0,0
8566,3586397,1476256,True,0.008849557522123894,0,4,0,3,0
403,3874968,1236392,True,0.001488095238095238,1,1,0,0,0
9240,4204522,4544053,True,0.3974358974358974,1,31,6,6,8
16660,1996211,2347560,False,0.0,0,0,0,0,0
880,4317949,3111341,True,0.004508196721311476,0,0,7,10,0
5710,4714174,4764551,True,0.0,0,0,0,0,0
17742,1988326,1523571,False,0.0,0,0,0,0,0
78,231743,1123905,True,0.06564551422319474,0,0,19,28,0
8641,4051387,2881273,True,0.14285714285714285,0,0,2,5,0
18555,3475743,1340729,False,0.0,0,0,0,0,0
4679,395117,1297174,True,0.014690451206715634,0,0,62,66,0
509,2331123,534121,True,0.04524886877828054,1,15,9,4,10
3004,4292562,4792237,True,0.021363173957273652,0,0,20,20,0
17157,828060,4612094,False,0.0,0,0,0,0,0
9873,1337259,301439,True,0.0,0,0,2,4,0
10905,3794452,1860663,False,0.0,0,0,0,0,0
2910,4050188,2049170,True,0.007751937984496124,0,0,4,7,0
16872,77680,1589611,False,0.0,0,0,0,0,0
19829,518447,1605266,False,0.0,0,0,0,0,0
7301,1967812,617553,True,0.009408602150537635,1,8,12,3,11
17642,2777750,1316911,False,0.0,0,0,0,0,0
15468,1875597,2253720,False,0.0,0,0,0,0,0
1401,1189399,621120,True,0.0026954177897574125,0,2,6,8,1
7239,2050788,2916456,True,0.02390438247011952,0,6,2,6,2
3016,1833641,848620,True,0.0023626299446469555,1,30,11,9,11
2023,965412,3996407,True,0.0,0,0,0,0,0
7993,848426,3548983,True,0.0,0,0,0,0,0
12115,926135,3139652,False,0.0,0,0,0,0,0
8007,1866410,2718970,True,0.0,0,0,0,0,0
2191,1506302,2242830,True,0.02564102564102564,0,0,7,12,0
6043,3762216,2735556,True,0.014265335235378032,0,0,10,2,0
17021,1736248,3893699,False,0.0,0,0,0,0,0
17139,3191446,913506,False,0.0,0,0,0,0,0
8827,2224557,2257746,True,0.050445103857566766,1,15,10,8,8
4129,3421725,4157193,True,0.10181818181818182,0,0,54,42,0
12620,4415141,2429476,False,0.0,0,0,0,0,0
5232,4754849,1756190,True,0.0,0,0,0,0,0
9865,98183,1504704,True,0.05002294630564479,1,215,24,29,29
1572,1306976,78729,True,0.007142857142857143,0,0,2,2,0
1140,2908195,2728129,True,0.008620689655172414,0,0,2,2,0
18072,3193551,1703438,False,0.0,0,0,0,0,0
17292,1169152,3536544,False,0.0,0,0,0,0,0
